-0.5, -0.25, -0.1, i, 0.1, 0.25, 0.5, 0.75, 1.0, 1.25, 1.5
150.41, 192.21, 217.28, 234, 250.72, 275.79, 317.59, 359.38, 401.18, 442.97, 484.77
151.68, 193.34, 218.34, 235, 251.66, 276.66, 318.32, 359.98, 401.64, 443.30, 484.96
152.95, 194.47, 219.39, 236, 252.61, 277.53, 319.05, 360.58, 402.11, 443.63, 485.16
154.22, 195.61, 220.44, 237, 253.56, 278.39, 319.78, 361.18, 402.57, 443.96, 485.35
155.49, 196.74, 221.50, 238, 254.50, 279.26, 320.51, 361.77, 403.03, 444.28, 485.54
156.76, 197.88, 222.55, 239, 255.45, 280.12, 321.24, 362.36, 403.49, 444.61, 485.73
158.03, 199.01, 223.61, 240, 256.39, 280.99, 321.97, 362.96, 403.94, 444.93, 485.92
159.30, 200.15, 224.66, 241, 257.34, 281.85, 322.70, 363.55, 404.40, 445.25, 486.10
160.57, 201.29, 225.71, 242, 258.29, 282.71, 323.43, 364.14, 404.85, 445.57, 486.28
161.85, 202.42, 226.77, 243, 259.23, 283.58, 324.15, 364.73, 405.31, 445.89, 486.46
163.12, 203.56, 227.82, 244, 260.18, 284.44, 324.88, 365.32, 405.76, 446.20, 486.64
164.39, 204.70, 228.88, 245, 261.12, 285.30, 325.61, 365.91, 406.21, 446.51, 486.82
165.67, 205.83, 229.93, 246, 262.07, 286.17, 326.33, 366.50, 406.66, 446.83, 486.99
166.94, 206.97, 230.99, 247, 263.01, 287.03, 327.06, 367.08, 407.11, 447.14, 487.17
168.22, 208.11, 232.04, 248, 263.96, 287.89, 327.78, 367.67, 407.56, 447.45, 487.34
169.50, 209.25, 233.10, 249, 264.90, 288.75, 328.50, 368.25, 408.00, 447.75, 487.51
170.78, 210.39, 234.16, 250, 265.84, 289.61, 329.22, 368.84, 408.45, 448.06, 487.67
172.05, 211.53, 235.21, 251, 266.79, 290.47, 329.95, 369.42, 408.89, 448.37, 487.84
173.33, 212.67, 236.27, 252, 267.73, 291.33, 330.67, 370.00, 409.34, 448.67, 488.00
174.61, 213.81, 237.32, 253, 268.68, 292.19, 331.39, 370.58, 409.78, 448.97, 488.17
175.89, 214.95, 238.38, 254, 269.62, 293.05, 332.11, 371.16, 410.22, 449.27, 488.33
177.17, 216.09, 239.43, 255, 270.57, 293.91, 332.83, 371.74, 410.66, 449.57, 488.48
178.45, 217.23, 240.49, 256, 271.51, 294.77, 333.55, 372.32, 411.09, 449.87, 488.64
179.73, 218.37, 241.55, 257, 272.45, 295.63, 334.27, 372.90, 411.53, 450.16, 488.80
181.02, 219.51, 242.60, 258, 273.40, 296.49, 334.98, 373.48, 411.97, 450.46, 488.95
182.30, 220.65, 243.66, 259, 274.34, 297.35, 335.70, 374.05, 412.40, 450.75, 489.10
183.58, 221.79, 244.72, 260, 275.28, 298.21, 336.42, 374.63, 412.84, 451.04, 489.25
184.87, 222.93, 245.77, 261, 276.23, 299.07, 337.13, 375.20, 413.27, 451.34, 489.40
186.15, 224.07, 246.83, 262, 277.17, 299.93, 337.85, 375.78, 413.70, 451.63, 489.55
187.43, 225.22, 247.89, 263, 278.11, 300.78, 338.57, 376.35, 414.13, 451.91, 489.70
188.72, 226.36, 248.94, 264, 279.06, 301.64, 339.28, 376.92, 414.56, 452.20, 489.84
190.01, 227.50, 250.00, 265, 280.00, 302.50, 339.99, 377.49, 414.99, 452.49, 489.98
